Shops,ATMs,Downtown,Weekday,Center,High,Withdraw
9.96,9,1,1,0,0,69.45427033
10.27,9,1,1,1,0,75.69199633
10,9,1,0,0,1,72.27023706
10.11,9,1,1,0,1,72.40984245
0.96,4,0,1,0,1,15.86807547
10.35,9,1,1,0,1,75.18342689
9.84,14,1,1,0,0,63.42991226
10.12,11,1,1,0,0,69.3213292
10.27,10,1,1,0,0,72.47610087
10.07,10,1,1,0,0,70.00547616
1.01,2,0,1,0,0,16.2490278
9.85,9,1,0,0,1,71.61228885
9.82,10,1,1,0,1,68.21207278
9.9,9,1,0,0,0,70.38792349
9.89,12,1,1,0,1,66.91546253
9.81,12,1,1,0,0,64.54307152
10.01,9,1,1,0,0,70.22778896
10.07,10,1,1,0,0,69.22942619
1,1,0,1,0,0,18.00032154
1.04,3,0,1,0,1,16.88898544
0.97,3,0,1,0,0,14.96237287
10.06,10,1,1,0,0,69.29307331
10.02,9,1,1,0,1,71.66528252
9.7,9,1,1,0,0,66.76178287
9.84,11,1,0,0,0,67.78601168
0.96,2,0,0,0,0,18.08978343
10.1,11,1,1,0,0,69.05936872
9.97,12,1,1,0,0,67.157396
0.98,3,0,0,0,0,17.78685447
9.98,9,1,1,0,0,70.1310322
9.98,13,1,1,0,0,64.94047385
0.95,4,0,0,0,1,17.22398456
10.1,14,1,1,0,0,66.24852673
1.04,5,0,0,0,0,15.58231607
0.96,4,0,1,0,1,15.65382198
10.2,12,1,0,0,0,71.01443881
10.07,9,1,0,1,0,95.40186327
10.03,11,1,1,0,0,68.56336758
10.28,10,1,1,0,1,72.76647633
10.23,13,1,1,0,0,69.05412794
10.05,12,1,1,0,1,69.2363028
9.86,13,1,1,0,0,64.58441064
10.06,9,1,1,0,0,69.96354542
1.04,2,0,1,0,0,16.37271402
10.06,11,1,0,0,1,71.49804679
1.08,5,0,0,0,0,16.03946989
10.31,10,1,1,1,0,75.98816115
1.02,1,0,1,0,0,17.45266341
9.97,8,1,1,0,1,71.64995641
10.03,10,1,1,0,0,68.95179616
10.19,11,1,1,0,0,71.19819001
0.99,2,0,1,0,0,16.88166302
9.74,11,1,0,0,1,68.35492505
10.07,10,1,1,0,1,70.06677556
9.82,7,1,1,0,0,70.98842447
0.91,3,0,1,0,0,15.14075667
0.96,1,0,1,0,0,17.90891215
0.9,3,0,0,1,0,22.26847594
1.01,5,0,1,0,0,13.64536969
10.06,10,1,0,0,0,71.78209721
0.91,3,0,1,0,0,15.53080746
10,9,1,1,0,1,70.10591068
1,3,0,1,1,0,18.02024292
0.92,5,0,1,0,1,14.59017732
9.95,10,1,1,0,1,69.10046081
1,2,0,1,0,0,16.63877587
1.02,3,0,1,0,1,16.56256263
9.82,10,1,1,0,1,67.97419808
10,9,1,1,0,0,69.7581832
0.95,5,0,1,0,0,14.02109042
10.09,13,1,1,0,0,67.74949218
10.09,8,1,0,0,1,74.4066109
9.92,10,1,0,0,0,70.07390909
9.9,10,1,1,0,0,67.9863066
9.86,12,1,0,0,0,66.66519311
10.15,8,1,0,0,0,75.03521262
10.25,9,1,0,0,0,75.54485839
9.97,11,1,1,0,0,67.72725171
9.98,11,1,1,0,0,68.63856789
1.06,4,0,1,0,0,14.69497193
1.08,2,0,0,0,0,18.62636495
9.83,9,1,1,0,0,67.92282546
10.23,9,1,1,1,1,77.08089756
9.73,11,1,0,0,0,67.16402327
0.94,3,0,1,0,0,15.32096341
9.74,14,1,0,0,0,64.20230293
9.76,10,1,1,0,0,65.94431304
10.16,12,1,0,0,0,70.72235529
9.64,11,1,0,0,0,66.38375326
9.76,9,1,1,0,1,68.11523492
9.69,11,1,1,0,0,64.12092278
0.95,2,0,1,1,0,20.31265397
9.89,9,1,1,0,1,69.9492553
10.13,9,1,0,0,1,74.7217079
0.95,4,0,0,0,1,17.19337203
9.94,11,1,0,1,0,93.2300475
1.06,2,0,1,0,0,15.74246514
0.99,3,0,1,0,0,16.14130091
9.92,7,1,1,0,1,72.01917549
10.06,9,1,0,0,1,72.94636743
10.33,11,1,0,0,0,73.48149972
10.06,11,1,1,0,1,69.70711692
9.94,8,1,1,0,0,70.15519682
9.8,9,1,1,0,0,68.11425442
9.98,11,1,0,0,0,70.15548425
9.94,9,1,1,0,0,69.91400533
10.44,10,1,1,0,0,74.04046566
9.85,10,1,1,0,1,68.63970317
9.81,8,1,1,1,1,72.67439382
10.12,9,1,1,0,0,70.07365366
10.08,9,1,1,0,0,70.96648456
0.97,3,0,0,0,0,17.68944369
9.88,8,1,1,0,1,69.32726665
9.87,10,1,1,1,0,70.74180613
10.21,12,1,1,1,1,73.14781414
0.93,3,0,1,0,0,15.55971136
10.24,10,1,1,0,0,71.75390793
1.02,3,0,0,0,0,17.39027438
9.96,9,1,1,0,0,69.84478789
9.89,8,1,0,1,0,94.49550593
1.06,4,0,1,1,0,17.24540852
1.06,4,0,1,0,0,13.47036531
10.52,6,1,1,0,0,78.26066696
10.32,10,1,0,0,0,74.45101529
0.99,4,0,0,0,1,18.15021243
0.97,4,0,1,0,1,15.81964866
9.95,11,1,1,0,0,66.78823252
9.68,12,1,1,0,0,63.9953579
10.1,8,1,1,0,0,71.84435011
10.24,8,1,1,0,0,73.04094874
1.05,4,0,0,0,0,15.66496127
9.91,11,1,1,0,0,66.33935853
9.98,7,1,1,0,0,71.77041667
9.9,7,1,0,1,0,96.26597783
0.94,3,0,1,0,1,15.5252119
10.08,10,1,0,0,0,71.95950087
10.06,9,1,1,0,0,70.63671709
9.86,13,1,0,0,0,66.38656229
1.05,4,0,1,0,0,15.19655255
0.95,4,0,1,0,1,15.02501454
10.45,8,1,1,0,1,76.5314587
0.98,4,0,1,0,1,14.88525987
0.93,3,0,1,0,0,15.38529478
0.89,3,0,0,0,0,18.2268405
0.95,3,0,1,0,1,16.43928171
10.12,11,1,1,0,1,69.50106768
9.8,9,1,0,0,0,69.53514718
10.26,7,1,1,0,0,73.84825667
9.94,12,1,1,0,1,67.05931032
0.96,3,0,1,0,0,15.02081817
10.19,10,1,1,0,0,70.3935761
10.27,7,1,0,0,0,77.06357921
9.8,10,1,1,0,0,66.94271313
10.04,6,1,0,0,0,75.44068813
10.17,9,1,1,0,0,71.97038009
9.87,8,1,0,0,1,72.25582787
1.04,2,0,1,0,0,16.97634639
1.1,4,0,1,0,0,14.86646964
1.06,2,0,0,0,1,19.28562658
10.29,8,1,1,0,1,74.88418541
10.06,10,1,0,0,0,72.02246927
10.21,9,1,0,1,1,98.61053592
10.02,12,1,1,0,0,66.76140331
0.95,3,0,0,1,0,23.01286005
0.97,4,0,1,0,0,14.48889063
10.14,9,1,1,0,0,72.54753151
1.09,3,0,1,0,1,15.97119745
1.06,5,0,1,0,0,13.92708643
1.04,2,0,0,0,1,20.47408725
10.13,9,1,1,0,0,71.29417664
0.99,3,0,0,0,0,17.1115671
10.29,7,1,1,0,0,74.22809653
10.34,12,1,1,0,0,71.38686868
10.08,12,1,1,0,0,67.74578987
0.99,4,0,1,0,0,13.70158597
9.7,6,1,0,0,0,71.4266993
10.18,10,1,0,0,0,73.05122573
10.1,6,1,0,1,0,99.36720468
10.04,10,1,1,1,0,72.48994085
1.05,3,0,1,0,0,16.02200775
1.09,4,0,1,0,0,14.43695675
10.2,11,1,1,0,1,71.46249945
10.06,10,1,1,0,1,70.63162573
9.92,8,1,1,0,0,69.78403531
10.47,9,1,1,0,1,76.25012789
0.94,3,0,0,0,1,18.93904852
10.07,12,1,1,0,1,67.99385965
0.96,5,0,1,0,0,13.35863701
10.07,12,1,0,0,0,69.51953964
0.98,3,0,0,0,1,18.39047508
9.71,11,1,0,1,0,89.17046996
9.79,8,1,1,0,0,68.68723196
9.77,9,1,0,0,0,68.97203663
10.06,9,1,1,0,0,71.28141884
9.85,8,1,1,0,0,69.25225145
9.59,12,1,0,0,0,64.68600015
9.66,10,1,1,0,0,64.85600385
0.99,3,0,1,0,0,16.12387231
10.41,12,1,0,0,1,75.67212972
9.84,6,1,1,0,0,71.44403317
0.98,5,0,0,0,0,15.67354761
1.03,4,0,1,0,0,13.88993758
10,11,1,1,0,0,68.48942101
9.87,10,1,1,0,0,67.65194681
9.57,9,1,1,0,0,65.02614085
9.65,10,1,1,0,0,65.66543782
0.98,1,0,1,0,0,16.53649803
1.14,3,0,1,0,0,15.9168789
9.69,7,1,1,0,0,69.15000427
10,12,1,1,0,1,68.26178614
0.98,2,0,1,0,1,17.03631851
1.02,2,0,1,0,1,17.95800663
9.82,9,1,0,0,1,70.80958723
0.91,4,0,1,0,0,14.49850151
10.01,12,1,0,0,0,68.68478098
9.72,12,1,1,0,1,65.68551385
0.97,2,0,1,0,0,16.79386606
9.92,11,1,1,0,0,67.07500752
10.17,14,1,1,1,1,70.4912278
1.02,3,0,0,0,0,17.34483046
10.29,9,1,1,0,1,74.7940301
10.27,12,1,1,0,1,70.11676184
10.23,9,1,0,0,0,74.64457238
9.89,9,1,1,0,0,68.51633915
9.57,7,1,0,0,0,69.08431384
9.9,6,1,1,0,0,72.03966279
10.18,13,1,0,0,1,71.11736238
9.84,11,1,1,0,0,67.01814803
9.95,9,1,1,1,1,73.14933807
0.97,1,0,1,0,1,17.83454678
9.69,9,1,1,1,0,69.69141993
9.77,10,1,1,0,0,67.26504137
10.09,7,1,1,0,1,73.3905081
10.14,9,1,1,0,0,70.86679856
1.08,2,0,0,0,1,18.78907332
1.05,3,0,1,0,0,14.17101246
10.05,12,1,1,0,1,68.84326794
10.19,7,1,0,0,1,77.60783418
9.73,10,1,0,0,0,68.19656145
9.9,14,1,1,0,0,64.06717751
10.18,11,1,0,0,0,71.67995529
9.91,10,1,0,1,0,92.50558006
1,4,0,0,0,1,17.5682531
9.92,9,1,1,0,1,70.12378316
9.89,10,1,1,0,0,67.83038155
9.53,6,1,1,1,1,72.44354885
10.24,9,1,1,1,1,77.1940916
10.13,9,1,0,0,0,73.45348068
9.75,10,1,1,0,1,67.08590465
10.19,11,1,1,0,0,69.96903054
10.37,11,1,1,0,0,72.31267371
10.23,11,1,0,0,0,73.1433882
10.01,12,1,1,0,0,66.95928751
0.99,4,0,1,0,0,15.58833304
9.9,10,1,1,0,0,67.77011413
10.4,9,1,1,0,0,74.06418634
0.93,6,0,1,0,0,13.61671732
10.13,9,1,0,0,1,73.66682391
9.88,8,1,0,0,0,71.09887679
10.11,12,1,0,0,0,70.35971845
10.08,12,1,0,1,0,93.68775357
10.21,11,1,0,0,1,74.02202026
9.76,10,1,1,0,0,66.07295229
9.88,13,1,1,0,1,65.98831048
10.25,12,1,1,0,0,70.10898323
9.99,11,1,0,0,1,69.19014889
9.73,9,1,0,0,0,69.09416616
0.96,3,0,0,0,0,18.04196626
10.2,9,1,1,0,0,72.04117965
9.79,7,1,1,0,0,70.66103225
9.96,8,1,0,0,0,72.26914284
1.05,2,0,0,0,1,18.93242641
10.26,9,1,1,0,0,73.27037527
1,2,0,1,0,0,16.7697766
1.01,3,0,1,0,0,15.30200349
10,8,1,0,0,0,72.98551133
1.01,4,0,1,0,1,16.01825525
9.69,11,1,0,0,0,66.78655396
1.05,4,0,1,0,0,14.53770616
9.81,8,1,1,0,1,70.70666568
1.03,2,0,1,0,1,17.20102201
0.99,1,0,1,1,0,20.37636589
9.48,7,1,0,0,0,69.25720476
0.95,3,0,1,0,0,15.09727107
1.1,2,0,1,0,1,17.45940729
1.07,1,0,1,0,0,17.60671794
1.02,3,0,1,0,0,16.02900361
10.4,12,1,0,0,0,74.66431725
0.99,3,0,1,0,1,16.31630199
9.96,8,1,1,0,0,70.16810982
9.81,10,1,1,0,1,67.91066052
9.47,11,1,1,0,1,63.48937862
0.91,4,0,1,0,1,15.77872076
10.13,12,1,1,0,0,68.60482448
9.96,12,1,1,1,0,70.19822057
9.93,8,1,0,0,1,72.58358493
1.1,4,0,1,0,0,14.39510448
0.96,3,0,1,0,0,15.41223864
9.86,10,1,0,0,1,70.39186103
9.99,10,1,0,0,1,71.9098541
9.91,5,1,1,0,0,73.83837903
10.13,10,1,1,0,0,69.97493324
9.93,11,1,1,0,0,66.92217335
9.78,11,1,1,0,1,66.12007952
1.03,4,0,1,0,0,13.55507188
0.98,3,0,0,0,0,17.2653017
10,11,1,1,0,0,67.99434971
1.05,4,0,1,0,0,15.29760333
0.94,4,0,0,0,1,17.6214666
1.05,4,0,1,0,1,15.15005008
10.15,14,1,1,0,0,65.9465795
9.87,8,1,0,0,0,71.58196356
9.83,11,1,1,0,1,66.99673832
0.96,3,0,1,1,0,17.69521107
10.19,10,1,1,0,0,70.40752815
9.8,8,1,1,0,0,68.79527722
9.95,11,1,0,0,1,70.68504384
10.38,5,1,1,0,1,78.83036519
10.1,7,1,0,0,0,75.2719464
10.06,9,1,1,0,0,69.7695514
9.98,10,1,1,0,1,70.66507002
10.28,8,1,1,0,0,74.82829622
10.03,9,1,1,0,0,70.32352189
9.97,15,1,1,0,1,64.61690789
0.93,2,0,1,0,0,15.50207789
10.07,11,1,0,0,0,71.15476084
9.93,6,1,1,0,0,71.81671871
0.97,4,0,1,0,0,13.91451167
10.03,8,1,1,0,0,70.43412131
10.16,11,1,0,1,1,96.09286477
9.67,11,1,0,0,0,66.37944477
9.76,13,1,0,0,0,65.12669121
9.71,10,1,1,0,0,65.96431932
0.96,3,0,0,0,1,18.26186753
10.28,11,1,0,0,0,73.17103165
10.15,9,1,1,0,0,71.8123478
10.16,9,1,1,0,0,71.5117867
9.91,8,1,1,0,1,71.57580861
10.12,7,1,1,0,0,72.59533773
9.96,11,1,1,0,1,67.86552058
9.95,10,1,1,0,0,67.90119041
9.65,12,1,0,0,0,65.0681142
9.96,12,1,0,0,1,70.16625525
9.96,13,1,1,0,0,65.32368163
1.08,4,0,1,0,1,15.74001773
10.02,12,1,1,0,0,67.04974176
0.98,2,0,1,0,1,18.05504361
9.81,10,1,1,0,1,67.48676358
10.09,12,1,0,0,0,70.05258189
0.99,2,0,1,0,1,17.86762585
1.09,4,0,1,0,1,15.61390875
10.11,12,1,1,0,0,67.89573407
1,2,0,0,0,0,18.41559166
10.13,9,1,0,0,0,72.58578941
9.64,6,1,1,1,0,71.77478221
9.76,9,1,1,0,0,66.93881631
1.01,3,0,1,0,0,15.92273778
9.97,8,1,1,0,0,70.52007469
9.68,11,1,1,0,0,65.51709646
9.88,10,1,1,1,1,72.10739157
10.12,13,1,1,0,0,67.64246822
10.09,7,1,1,0,1,74.07929004
9.84,9,1,1,0,0,68.53278401
0.87,4,0,0,0,0,16.50404292
1.03,3,0,1,0,0,15.15905926
10.13,10,1,0,0,1,72.66549086
9.64,11,1,0,0,0,66.34261256
10.81,11,1,1,0,0,77.17974004
9.86,8,1,1,0,1,71.30469433
10.19,10,1,1,0,0,70.94297853
1.06,5,0,0,0,0,17.07398465
10.1,12,1,1,0,1,69.42197279
0.94,2,0,1,0,0,16.900161
9.72,12,1,1,0,0,64.13503629
10.03,10,1,1,0,1,70.80766267
10.24,13,1,1,0,0,68.46872994
9.76,8,1,1,0,0,69.3437983
10.11,14,1,1,1,1,70.32818639
9.91,10,1,1,0,0,68.36302333
9.9,13,1,1,1,1,68.74366979
9.75,10,1,0,0,1,69.12146922
10.05,9,1,1,0,0,70.74139219
10.38,9,1,1,1,1,78.3511019
10.22,9,1,1,0,0,72.10153143
0.9,2,0,1,0,0,16.38456399
1.11,4,0,1,0,0,14.46206962
9.64,9,1,1,0,0,66.17414188
9.99,11,1,0,0,1,70.46053337
1.02,3,0,1,0,0,15.98348999
9.64,14,1,0,1,0,85.12921217
9.94,10,1,1,0,1,70.06405851
10.05,8,1,1,0,0,71.03077804
1.03,2,0,1,0,0,16.44554517
9.91,10,1,1,0,0,68.41767948
1.02,2,0,1,0,0,17.5351861
1.01,3,0,1,0,0,16.06396073
10.1,14,1,0,0,1,68.6526192
1,4,0,1,0,0,14.36645464
0.94,4,0,1,0,1,15.83528733
9.43,7,1,0,0,1,68.65682045
9.86,10,1,0,0,0,69.420613
9.78,10,1,1,0,0,66.93639326
10.12,8,1,1,0,1,73.80398912
9.68,9,1,1,0,0,67.15312594
0.98,3,0,1,1,0,18.57791288
10.09,11,1,0,0,0,70.97321774
1.06,5,0,1,1,0,17.07326103
0.99,4,0,0,0,0,16.99704071
9.8,8,1,0,0,0,69.55273396
0.99,2,0,1,0,1,17.64568172
1,2,0,1,1,0,19.3611482
10.1,5,1,1,0,0,75.06954278
10.24,11,1,1,0,0,69.8768489
0.95,5,0,1,0,1,13.61296017
0.98,4,0,1,1,1,18.60954026
1.02,1,0,0,0,0,19.66352042
10.03,4,1,0,0,0,77.37863207
1,3,0,1,0,1,16.49555444
1.01,4,0,0,1,1,22.2023905
9.96,12,1,0,0,1,69.77191369
0.96,4,0,1,0,1,14.834477
1.06,3,0,1,0,0,15.9420251
9.77,11,1,0,0,0,68.41590282
1.01,3,0,0,0,1,18.80109227
10.06,14,1,1,0,0,65.27753342
10.04,13,1,1,0,0,66.56751811
0.99,4,0,1,0,0,15.10007488
1.04,2,0,1,0,0,17.29338939
0.93,3,0,1,1,1,18.8596769
9.83,10,1,1,0,1,68.9781102
1.04,4,0,0,0,0,16.72037163
9.92,8,1,0,0,0,72.50100017
10.1,10,1,1,0,0,70.07345623
10.31,5,1,1,1,0,79.91310218
9.99,13,1,1,0,0,66.41409868
1.08,1,0,0,0,0,19.60825861
9.67,11,1,1,0,0,65.12052645
10.38,7,1,1,0,1,76.88169477
9.99,7,1,1,0,1,73.37734165
10.08,10,1,0,0,1,73.94641479
1.06,5,0,1,0,0,13.42235061
1.06,4,0,1,0,1,16.32639129
10.3,12,1,1,0,0,70.37971097
9.59,10,1,1,0,0,64.52207714
9.72,11,1,1,0,0,64.31467364
1.05,1,0,1,0,0,17.77122216
0.97,2,0,1,1,0,19.77950854
10.04,11,1,0,0,0,70.73130142
1,3,0,1,0,1,17.07056615
10.09,10,1,1,0,0,69.85560103
9.76,9,1,1,0,1,68.13449216
0.97,3,0,0,0,0,17.59759402
10.34,10,1,1,0,0,71.70555528
9.68,11,1,1,1,1,68.25643108
1,2,0,1,0,0,16.92509216
10.26,8,1,1,0,1,74.8064957
10.07,9,1,0,0,0,73.18952837
10.26,7,1,1,0,0,74.38570947
1.02,2,0,1,0,0,17.20066496
9.69,10,1,1,0,0,66.09139964
9.81,14,1,0,0,0,65.36577534
9.91,10,1,1,0,1,69.25129856
9.81,9,1,1,0,0,68.11423634
10.15,10,1,1,0,0,71.17315628
9.99,8,1,0,0,1,74.02548564
0.96,3,0,1,0,0,15.85148909
0.99,2,0,0,0,0,18.34434499
0.98,3,0,1,0,0,14.96589142
10.04,10,1,0,0,1,73.39453839
0.97,3,0,0,0,0,17.54980664
10.31,13,1,1,0,0,69.79183428
10.01,9,1,1,0,0,70.19580085
9.85,8,1,1,0,0,69.41173268
10.24,11,1,1,0,1,72.13300885
9.91,6,1,1,0,1,72.38027002
9.88,11,1,0,1,1,92.3059556
10.5,12,1,0,0,0,75.26493255
0.92,4,0,1,0,1,15.51038416
10.02,11,1,1,0,0,68.16396288
1.09,4,0,1,0,0,14.50199629
1.06,2,0,0,0,1,19.03939332
9.97,7,1,1,1,0,74.61794564
9.69,8,1,0,0,1,70.32819704
10.2,8,1,1,0,1,74.33701111
9.96,8,1,1,0,0,70.16217091
10.03,11,1,1,0,1,69.3188562
1.09,2,0,1,0,0,16.45868365
10.12,8,1,1,0,0,72.33289472
9.86,8,1,0,0,0,70.74901796
9.77,12,1,1,0,1,65.22689731
0.99,4,0,1,0,0,14.05535321
10.08,8,1,1,0,0,72.36433582
10.34,10,1,0,0,1,75.19282355
10.23,10,1,1,0,0,71.76238015
9.89,8,1,0,0,0,71.95579732
9.97,12,1,1,0,0,66.67107082
0.98,3,0,0,0,1,18.63261373
1.01,3,0,1,0,1,16.66237098
10.03,9,1,1,0,0,70.850097
0.92,2,0,0,1,0,23.49600336
9.91,10,1,1,0,0,67.6335819
9.8,8,1,1,0,1,70.11540701
10.06,8,1,1,0,0,71.31673535
10,12,1,1,0,1,67.86874395
9.9,12,1,1,0,1,66.2350782
10.34,9,1,1,0,1,75.13381515
0.99,3,0,1,0,0,15.30757375
10.42,12,1,0,0,0,72.84547591
9.87,10,1,1,0,0,67.63194959
9.68,7,1,0,0,0,70.17175088
10.24,10,1,1,0,0,71.49705546
9.97,8,1,1,0,0,70.83411976
1.15,1,0,1,0,0,17.83334381
10.41,13,1,0,0,0,72.47069188
10.27,9,1,1,0,1,74.14006793
9.88,11,1,1,0,1,67.33395573
10.09,11,1,1,0,1,70.10695926
9.59,11,1,1,0,0,63.08133058
10.08,9,1,0,0,0,72.85562734
9.97,7,1,1,0,0,71.66630888
9.87,9,1,1,0,0,68.76948766
1.1,4,0,1,0,1,15.24634048
9.82,11,1,1,0,1,67.94515484
0.98,1,0,1,0,0,16.97905058
0.97,3,0,1,0,1,16.61128115
10.23,11,1,1,0,0,70.64372286
10.11,8,1,1,0,1,72.61321066
10.02,11,1,0,0,0,70.57964116
10.35,12,1,1,0,0,71.15517118
10.2,10,1,1,0,1,72.1637376
9.86,8,1,1,1,0,72.47097113
9.99,10,1,1,0,0,68.83490254
10.46,11,1,1,0,0,73.43919301
1.08,3,0,1,1,1,19.44804567
9.84,8,1,1,0,0,70.18093594
9.93,12,1,1,0,0,65.46815896
1.01,2,0,1,0,0,16.05375407
9.77,8,1,0,0,0,70.17106269
1,2,0,1,0,0,16.0362813
9.51,9,1,1,0,0,64.79423117
0.91,3,0,1,0,1,15.78134191
1.02,3,0,1,0,0,15.7974772
9.98,12,1,1,0,0,66.72883153
10.21,8,1,1,0,1,73.9082039
10.16,14,1,0,0,0,69.1932229
10.04,10,1,0,0,0,71.96378819
9.93,8,1,1,0,0,70.06220352
10.11,10,1,1,0,0,69.81273822
10.35,10,1,1,0,1,74.14412047
10.34,13,1,1,0,0,69.0250116
10.03,11,1,1,0,1,69.5672062
9.83,12,1,1,0,1,66.6064183
1.01,3,0,0,0,0,16.43432981
10.14,7,1,1,1,1,77.27140406
1.01,3,0,1,0,0,16.23473751
0.86,3,0,1,0,1,16.01008863
10.24,9,1,0,0,1,75.19029105
10.34,9,1,0,0,0,75.00264574
1.03,1,0,1,0,0,17.0434474
10.19,12,1,1,0,0,69.11785143
9.78,9,1,0,1,0,91.37558788
1.05,2,0,0,0,1,20.81853096
1.04,3,0,1,0,0,16.69050342
1,3,0,0,0,0,17.86874363
9.64,7,1,1,0,0,67.56790611
10.08,11,1,1,0,0,69.0124218
9.95,15,1,1,0,0,63.34367659
9.85,11,1,0,0,1,69.2430143
1,4,0,1,0,1,15.28542396
0.88,2,0,1,0,0,16.58691232
9.92,8,1,0,0,0,71.2746056
9.76,8,1,1,0,0,68.65695646
9.69,10,1,1,0,0,66.52047989
0.91,2,0,0,0,0,17.94695801
1.06,4,0,1,0,0,14.83632357
10.08,8,1,1,0,0,72.22585563
9.94,8,1,1,0,0,69.40169958
1.01,3,0,1,1,0,19.67500734
9.95,12,1,1,0,0,66.47277019
1.06,4,0,0,0,0,17.07920526
9.99,12,1,1,0,1,68.59996252
10.35,13,1,1,0,0,69.57334333
10.01,9,1,1,0,0,68.80273669
10.03,8,1,0,1,0,96.52312837
9.83,11,1,1,0,1,66.86136254
9.94,13,1,1,0,1,66.38165708
1.02,1,0,1,0,0,18.50550576
10.03,9,1,1,0,0,70.40826079
10.13,10,1,0,0,0,73.09989229
9.61,11,1,0,0,0,65.9245445
10.08,7,1,1,0,0,71.78811474
1,1,0,1,0,0,17.34286221
10.2,11,1,1,0,1,71.61609759
10.14,9,1,1,0,0,71.71546591
9.84,13,1,1,0,1,65.14707457
0.98,3,0,1,0,0,15.77811454
9.79,9,1,0,0,0,70.35800534
10.36,10,1,1,0,0,72.0929963
1,4,0,1,1,0,18.57847028
9.85,11,1,0,0,1,69.75679504
10.42,10,1,1,0,0,73.08790144
9.93,9,1,1,0,0,69.14840833
9.83,10,1,1,0,0,67.27606451
10.34,12,1,1,0,0,71.59710481
0.96,1,0,0,0,1,20.48707417
1.04,4,0,0,0,1,16.95326952
0.97,4,0,0,0,0,16.03938133
0.94,3,0,1,0,1,16.11167836
10.01,9,1,1,0,0,70.85828144
0.98,4,0,1,0,0,13.21561412
10.2,9,1,1,0,1,72.95744925
1,4,0,1,0,1,15.96896181
9.94,11,1,1,1,0,70.69923045
9.91,11,1,1,0,0,66.60853837
9.94,13,1,1,0,0,65.75362933
10.09,11,1,0,1,0,93.54441151
1.03,2,0,1,0,0,15.47764655
1.01,3,0,0,0,1,18.01593448
1.11,2,0,1,1,0,20.01346647
0.96,3,0,0,0,0,18.50354984
0.98,3,0,1,0,0,14.76743628
9.64,12,1,1,0,0,63.45578486
1.06,0,0,1,0,0,18.80312879
1.05,4,0,1,0,1,15.97787041
0.96,3,0,0,0,1,17.85649821
9.74,10,1,0,0,0,67.36372746
9.86,11,1,1,0,0,66.96697632
10.14,12,1,0,0,0,70.15824126
1,3,0,1,0,0,15.8012354
10.09,8,1,1,0,0,71.62188453
10.05,8,1,0,0,0,72.89320991
1.01,3,0,1,0,0,15.82767878
1,3,0,0,0,0,17.11744355
10.02,13,1,1,0,0,66.13743213
1.01,1,0,1,0,1,19.37129673
9.96,8,1,1,0,1,71.17723646
9.83,9,1,1,0,1,68.35292411
9.89,7,1,0,0,1,72.8427102
9.77,9,1,1,0,0,67.30700827
1.01,2,0,0,0,0,18.23111219
9.97,9,1,1,0,1,71.26551623
9.74,13,1,1,0,0,63.11481838
10.21,13,1,0,0,0,70.20039191
10.15,9,1,1,0,0,71.61954262
0.98,4,0,1,0,0,14.57836455
10.48,12,1,1,0,1,72.89523669
9.93,8,1,1,0,0,70.01713665
1.08,5,0,1,0,1,14.49844607
10.31,10,1,1,0,0,72.93702671
10.12,10,1,0,0,0,73.02283408
9.95,14,1,1,0,0,64.65424694
10.07,9,1,0,0,0,72.58210087
1,4,0,1,0,1,16.0115903
9.45,6,1,1,0,1,67.98072009
9.82,10,1,1,0,0,66.9041861
9.87,10,1,1,0,0,67.10992723
1.02,4,0,1,0,0,15.47437219
9.69,12,1,0,0,0,65.20556468
10.01,13,1,1,0,0,66.39261968
1.06,4,0,1,0,0,14.70006347
0.91,3,0,0,1,1,22.88234081
10.01,11,1,1,0,1,69.02265692
9.87,12,1,0,0,1,69.24579744
0.92,2,0,0,0,0,18.41164193
0.97,3,0,1,0,0,15.09764615
9.66,9,1,1,0,0,66.38274208
9.7,9,1,0,0,1,69.51324907
1.02,3,0,1,0,0,15.54429992
10.03,10,1,1,0,0,69.10163863
10.05,10,1,1,0,0,69.46371151
10.03,8,1,0,0,1,74.25058483
9.92,10,1,1,1,0,70.52980376
0.98,2,0,0,0,1,19.82394258
10.07,8,1,1,0,0,72.61430793
9.83,10,1,1,0,0,67.29101475
10.08,11,1,0,0,0,71.40120511
10.28,12,1,1,0,0,70.05535322
9.95,9,1,1,0,0,70.15951871
10.2,13,1,0,0,0,70.34353736
10.56,11,1,1,0,0,74.77720292
10.28,11,1,0,0,0,72.8705952
9.87,6,1,0,0,0,73.43140872
1.03,4,0,0,0,0,16.36821269
9.8,13,1,1,1,0,67.12410199
10.26,10,1,1,0,0,71.86510471
9.98,9,1,1,0,0,68.84283773
9.64,8,1,1,0,0,67.3023005
10.03,14,1,1,0,0,65.84280319
10.02,12,1,1,0,1,68.29911034
10.06,7,1,1,0,1,72.81200985
0.99,5,0,1,0,1,14.19356091
9.97,9,1,0,0,0,71.47117408
0.98,2,0,0,0,1,19.44515497
9.98,13,1,1,0,0,64.99481569
1.02,3,0,1,0,1,17.32069753
9.96,13,1,0,0,0,67.68944617
10.1,10,1,1,0,0,70.61237875
10.02,9,1,1,0,0,70.15304204
1.07,2,0,0,0,0,19.09672081
10.04,14,1,1,0,0,65.35666678
10.11,10,1,1,0,0,70.03718661
